word,classification
ढाल,incorrect_spelling
ढालना,incorrect_spelling
ढालने,incorrect_spelling
ढूँढ,incorrect_spelling
ढूंढ,incorrect_spelling
ढूंढता,incorrect_spelling
ढूंढते,incorrect_spelling
ढूंढना,incorrect_spelling
ढूंढने,incorrect_spelling
ढूंढिए,incorrect_spelling
ढूंढेंगे,incorrect_spelling
ढेर,incorrect_spelling
त,correct_spelling
तंबू,correct_spelling
तक,correct_spelling
तकनिकी,incorrect_spelling
तकनीकी,incorrect_spelling
तकरीबन,correct_spelling
तकलीफ,correct_spelling
तकलीफ़,incorrect_spelling
तख्त,incorrect_spelling
तत्व,incorrect_spelling
तनाव,correct_spelling
तनी,incorrect_spelling
तब,correct_spelling
तबकी,incorrect_spelling
तबते,incorrect_spelling
तबियत,correct_spelling
तबी,incorrect_spelling
तबीयत,incorrect_spelling
तभ,incorrect_spelling
तभी,correct_spelling
तमाम,incorrect_spelling
तम्मे,incorrect_spelling
तय,correct_spelling
तयारी,incorrect_spelling
तर,correct_spelling
तरक्की,correct_spelling
तरफ,correct_spelling
तरस,incorrect_spelling
तरसते,incorrect_spelling
तरह,correct_spelling
तरिका,incorrect_spelling
तरी,incorrect_spelling
तरीका,correct_spelling
तरीके,correct_spelling
तरीकों,incorrect_spelling
तलाब,incorrect_spelling
तलाश,incorrect_spelling
तलासे,incorrect_spelling
तवज्जो,incorrect_spelling
तवा,incorrect_spelling
तस्वीर,correct_spelling
ता,correct_spelling
ताकत,incorrect_spelling
ताकतवर,incorrect_spelling
ताकि,correct_spelling
ताकी,incorrect_spelling
ताज,incorrect_spelling
ताजमहल,incorrect_spelling
ताज़गी,incorrect_spelling
ताज़ा,incorrect_spelling
ताजा,correct_spelling
ताड,correct_spelling
ताड़,correct_spelling
तानी,incorrect_spelling
तार,incorrect_spelling
तारी,incorrect_spelling
तारीक,correct_spelling
तारीख,incorrect_spelling
तारीफ,incorrect_spelling
ताल,incorrect_spelling
ताली,incorrect_spelling
तालीम,incorrect_spelling
ताे,incorrect_spelling
तिथिया,incorrect_spelling
तिलक,incorrect_spelling
तिलगुड़,incorrect_spelling
तीन,correct_spelling
"तीन,",incorrect_spelling
तीनचार,incorrect_spelling
तीने,incorrect_spelling
तीनों,incorrect_spelling
तीर्थ,incorrect_spelling
तील,incorrect_spelling
तीस,correct_spelling
तीसरा,correct_spelling
तीसरे,correct_spelling
तुगलक,correct_spelling
तुम,correct_spelling
तुम.,incorrect_spelling
तुमने,correct_spelling
तुमारे,incorrect_spelling
तुम्हारा,correct_spelling
तुम्हारी,correct_spelling
तुम्हारे,correct_spelling
तुम्ही,incorrect_spelling
तुम्हें,incorrect_spelling
तुरंत,correct_spelling
तुरंद,incorrect_spelling
तुरन्त,incorrect_spelling
तुलना,correct_spelling
तुलनात्मक,incorrect_spelling
तुलने,incorrect_spelling
तुला,incorrect_spelling
तू,correct_spelling
तूने,incorrect_spelling
ते,correct_spelling
तेंदुआ,incorrect_spelling
तेंदुलकर,incorrect_spelling
तेज,correct_spelling
तेजी,correct_spelling
तेनु,incorrect_spelling
तेरह,correct_spelling
तेरा,correct_spelling
तेरे,correct_spelling
तेलगू,incorrect_spelling
तेवहार,incorrect_spelling
तै,incorrect_spelling
तैयार,correct_spelling
तैयारियाँ,correct_spelling
तैयारियां,incorrect_spelling
तैयारी,correct_spelling
तैरते,correct_spelling
तैसे,incorrect_spelling
तो,correct_spelling
"तो,",correct_spelling
"तो,जी",incorrect_spelling
तो.,incorrect_spelling
तों,incorrect_spelling
तोड़,correct_spelling
तोड़कर,incorrect_spelling
तोड़ते,incorrect_spelling
तोड़ना,incorrect_spelling
तोड़ने,incorrect_spelling
तोड़फोड़,incorrect_spelling
तोड़ेंगे,incorrect_spelling
तोप,incorrect_spelling
तोबी,incorrect_spelling
तोर,incorrect_spelling
तोल,incorrect_spelling
तोलते,incorrect_spelling
तोह,correct_spelling
तो।,correct_spelling
तौर,correct_spelling
त्याग,correct_spelling
त्यार,incorrect_spelling
त्योंहार,incorrect_spelling
त्योहार,correct_spelling
त्योहारों,incorrect_spelling
त्यौहार,correct_spelling
त्रम्ब्केश्वर,incorrect_spelling
थ,correct_spelling
थक,correct_spelling
थका,incorrect_spelling
थके,correct_spelling
थर्टीन,incorrect_spelling
थर्ड,correct_spelling
था,correct_spelling
"था,",correct_spelling
"था,कि",incorrect_spelling
"था,की",incorrect_spelling
"था,क्या",incorrect_spelling
था.,correct_spelling
था.!,english_transliteration
थाउजंड,incorrect_spelling
थाल,incorrect_spelling
था।,correct_spelling
था।क्या,incorrect_spelling
था।तो,incorrect_spelling
थिंक,incorrect_spelling
थिंकिंग,incorrect_spelling
थिएटर,incorrect_spelling
थी,correct_spelling
"थी,",correct_spelling
थीं,incorrect_spelling
थीम,correct_spelling
थी।,correct_spelling
थी।हाँ,incorrect_spelling
थे,correct_spelling
"थे,",correct_spelling
"थे,कहीं",incorrect_spelling
"थे,न",incorrect_spelling
थें,incorrect_spelling
थे।,correct_spelling
थैंक,incorrect_spelling
थैंक्यू,incorrect_spelling
थॉट,incorrect_spelling
थॉट्स,correct_spelling
थो,incorrect_spelling
थोट,incorrect_spelling
थोड़,correct_spelling
थोड़ा,correct_spelling
थोड़ा।,incorrect_spelling
थोड़ी,correct_spelling
थोड़े,correct_spelling
थोडा,correct_spelling
थोडासा,incorrect_spelling
थोडी,incorrect_spelling
थोडे,incorrect_spelling
थोप,incorrect_spelling
थ्री,incorrect_spelling
थ्रू,correct_spelling
"थ्रू,",correct_spelling
थ्रेड,correct_spelling
थ्रो,incorrect_spelling
द,correct_spelling
दण्ड,incorrect_spelling
दफ्तर,incorrect_spelling
दब,correct_spelling
दबाने,incorrect_spelling
दबाव,correct_spelling
दम,correct_spelling
दया,correct_spelling
दयानंद,incorrect_spelling
दयाल,correct_spelling
दयालु,correct_spelling
दयालुता,correct_spelling
दयालू,correct_spelling
दर,correct_spelling
दरअसल,correct_spelling
दरवाजा,incorrect_spelling
दरसअल,incorrect_spelling
दरिया,incorrect_spelling
दरींगी,incorrect_spelling
दरू,correct_spelling
दर्द,correct_spelling
दर्म,incorrect_spelling
दर्शक,incorrect_spelling
दर्शन,correct_spelling
दर्शाते,correct_spelling
दवा,correct_spelling
दवाई,correct_spelling
दवाब,correct_spelling
दस,correct_spelling
"दस,",incorrect_spelling
दस्वी,incorrect_spelling
दहाड़ने,incorrect_spelling
दही,correct_spelling
दा,correct_spelling
दाई,incorrect_spelling
दागे,incorrect_spelling
दादा,correct_spelling
दादी,correct_spelling
दादू,correct_spelling
दान,incorrect_spelling
दानी,incorrect_spelling
दाम,correct_spelling
दायक,correct_spelling
दाया,correct_spelling
दायित्व,incorrect_spelling
दारू,incorrect_spelling
दार्शनिक,correct_spelling
दाल,correct_spelling
दाव,incorrect_spelling
दि,incorrect_spelling
दिए,correct_spelling
दिक्कत,correct_spelling
दिक्कते,correct_spelling
दिक्कतें,incorrect_spelling
दिक्कतों,incorrect_spelling
दिख,correct_spelling
दिखता,correct_spelling
दिखती,correct_spelling
दिखते,incorrect_spelling
दिखने,correct_spelling
दिखा,correct_spelling
दिखाई,incorrect_spelling
दिखाएंगे,incorrect_spelling
दिखाता,incorrect_spelling
दिखाते,correct_spelling
दिखाना,incorrect_spelling
दिखाने,correct_spelling
दिखाया,incorrect_spelling
दिखावा,correct_spelling
दिखेंगी,incorrect_spelling
दिन,correct_spelling
दिनचर्या,correct_spelling
दिनचर्याय,incorrect_spelling
दिनभर,incorrect_spelling
दिनों,incorrect_spelling
दिन।,incorrect_spelling
दिपावली,correct_spelling
दिमाग,correct_spelling
दिमाग़,incorrect_spelling
दिया,correct_spelling
दिया।,correct_spelling
दिया।भाई,incorrect_spelling
दिये,correct_spelling
दिर,incorrect_spelling
दिल,correct_spelling
दिलचस्पी,incorrect_spelling
दिलवा,correct_spelling
दिलवाई,correct_spelling
दिलवाया,correct_spelling
दिला,correct_spelling
"दिलाए,",incorrect_spelling
"दिलाएगा,",incorrect_spelling
दिलाएगा।,incorrect_spelling
दिलाता,incorrect_spelling
दिलाती,incorrect_spelling
दिलाना,incorrect_spelling
दिलीब्री,incorrect_spelling
दिलों,incorrect_spelling
दिल्ली,correct_spelling
दिवस,incorrect_spelling
दिवाइड,incorrect_spelling
दिवाल,correct_spelling
दिवाली,correct_spelling
दिवालो,incorrect_spelling
दिवोग,incorrect_spelling
दिव्य,incorrect_spelling
दिशा,correct_spelling
दिस,correct_spelling
दी,correct_spelling
दी.,incorrect_spelling
दीजिए,correct_spelling
दीजिये,incorrect_spelling
दीदा,incorrect_spelling
दीदी,correct_spelling
दीपक,incorrect_spelling
दीया,incorrect_spelling
दीवाने,incorrect_spelling
दीवार,correct_spelling
दीवारों,incorrect_spelling
दुःखद,incorrect_spelling
दुआ,incorrect_spelling
दुआएं,incorrect_spelling
दुका,incorrect_spelling
दुकान,correct_spelling
दुकानदार,correct_spelling
दुकानें,incorrect_spelling
